DS_DATA_CURTA,HR_HORA,HORA,MINUTOS,PERÍODO,DS_RODOVIA,DS_MUNICIPIO_OCORRENCIA,SG_UF_LOCAL_OCORRENCIA,REGIÃO_OCORRENCIA,DS_TIPO_ENQTO,DS_COMPLEMENTO,CARGA_PADRÃO,QTDE OCORRÊNCIAS,,,
06/05/24,9,0.375,540,Manhã,116,CAJATI,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
07/05/24,9,0.375,540,Manhã,101,ITAPEMIRIM,ES,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/05/24,2,0.083333333,120,Noite,381,ESTIVA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
07/05/24,11,0.458333333,660,Manhã,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/05/24,9,0.375,540,Manhã,116,SAO JOAO DE MERITI,RJ,Sudeste,Roubo,De Carga de Cigarros,Cigarros,1,,,
07/05/24,17,0.708333333,1020,Tarde,153,ARAGUAINA,TO,Norte,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/05/24,2,0.083333333,120,Noite,040,BARBACENA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/05/24,5,0.208333333,300,Noite,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/05/24,22,0.916666667,1320,Noite,050,ARAGUARI,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/05/24,13,0.541666667,780,Tarde,393,TRES RIOS,RJ,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/05/24,10,0.416666667,600,Manhã,116,JACAREI,SP,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
09/05/24,6,0.25,360,Manhã,251,FRANCISCO SA,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
09/05/24,23,0.958333333,1380,Noite,040,OURO PRETO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
09/05/24,7,0.291666667,420,Manhã,101,ALHANDRA,PB,Nordeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
09/05/24,12,0.5,720,Tarde,277,PORTO AMAZONAS,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
09/05/24,19,0.791666667,1140,Noite,116,BARRA DO TURVO,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/05/24,11,0.458333333,660,Manhã,116,TEOFILO OTONI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
10/05/24,6,0.25,360,Manhã,381,CARMOPOLIS DE MINAS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
10/05/24,7,0.291666667,420,Manhã,101,ESCADA,PE,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/05/24,18,0.75,1080,Noite,101,IBIRAPITANGA,BA,Nordeste,Furto,de Carga de Bebidas,Bebidas,1,,,
11/05/24,13,0.541666667,780,Tarde,070,POXOREO,MT,Centro-Oeste,Furto,De Carga de Alimentos,Alimentos,1,,,
11/05/24,12,0.5,720,Tarde,116,LAVRINHAS,SP,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
12/05/24,1,0.041666667,60,Noite,381,OLIVEIRA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/05/24,15,0.625,900,Tarde,262,JUATUBA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
13/05/24,6,0.25,360,Manhã,381,RIO MANSO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/05/24,22,0.916666667,1320,Noite,381,ANTONIO DIAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/05/24,4,0.166666667,240,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/05/24,21,0.875,1260,Noite,376,GUARATUBA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/05/24,12,0.5,720,Tarde,392,CACAPAVA DO SUL,RS,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
13/05/24,18,0.75,1080,Noite,116,GUARULHOS,SP,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
14/05/24,2,0.083333333,120,Noite,101,MIMOSO DO SUL,ES,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/05/24,2,0.083333333,120,Noite,381,ANTONIO DIAS,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/05/24,20,0.833333333,1200,Noite,116,MEDINA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/05/24,5,0.208333333,300,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/05/24,23,0.958333333,1380,Noite,101,ITABORAI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/05/24,19,0.791666667,1140,Noite,101,JOINVILLE,SC,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/05/24,16,0.666666667,960,Tarde,277,PARANAGUA,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/05/24,10,0.416666667,600,Manhã,116,BARRA DO TURVO,SP,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
15/05/24,10,0.416666667,600,Manhã,116,CAJATI,SP,Sudeste,Furto,De Carga de Medicamentos,Medicamentos,1,,,
16/05/24,22,0.916666667,1320,Noite,116,FORTALEZA,CE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
16/05/24,23,0.958333333,1380,Noite,116,FORTALEZA,CE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
16/05/24,6,0.25,360,Manhã,381,RIBEIRAO VERMELHO,MG,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
16/05/24,0,0,0,Noite,381,CAREACU,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/05/24,8,0.333333333,480,Manhã,050,UBERABA,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
16/05/24,1,0.041666667,60,Noite,Não Informado,SOBRADO,PB,Nordeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
16/05/24,10,0.416666667,600,Manhã,116,CAJATI,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
16/05/24,21,0.875,1260,Noite,116,CAJATI,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
17/05/24,23,0.958333333,1380,Noite,050,ARAGUARI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
17/05/24,3,0.125,180,Noite,040,CONSELHEIRO LAFAIETE,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
17/05/24,0,0,0,Noite,010,AURORA DO PARA,PA,Norte,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/05/24,20,0.833333333,1200,Noite,376,GUARATUBA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/05/24,19,0.791666667,1140,Noite,040,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
18/05/24,10,0.416666667,600,Manhã,116,JEQUIE,BA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
18/05/24,5,0.208333333,300,Noite,040,CRISTIANO OTONI,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
18/05/24,10,0.416666667,600,Manhã,356,BELO HORIZONTE,MG,Sudeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
19/05/24,10,0.416666667,600,Manhã,116,LEOPOLDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
19/05/24,6,0.25,360,Manhã,381,BRUMADINHO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
19/05/24,0,0,0,Noite,116,TEOFILO OTONI,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
20/05/24,3,0.125,180,Noite,242,CRISTOPOLIS,BA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/05/24,23,0.958333333,1380,Noite,381,EXTREMA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/05/24,19,0.791666667,1140,Noite,381,JOAO MONLEVADE,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/05/24,8,0.333333333,480,Manhã,101,IPOJUCA,PE,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/05/24,22,0.916666667,1320,Noite,493,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/05/24,4,0.166666667,240,Noite,381,ESTIVA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/05/24,4,0.166666667,240,Noite,381,ITAGUARA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/05/24,3,0.125,180,Noite,262,JUATUBA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/05/24,16,0.666666667,960,Tarde,493,JAPERI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/05/24,0,0,0,Noite,116,CAJATI,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
22/05/24,21,0.875,1260,Noite,101,ITAPEMIRIM,ES,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
22/05/24,20,0.833333333,1200,Noite,381,IGARAPE,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/05/24,14,0.583333333,840,Tarde,408,SAO LOURENCO DA MATA,PE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
22/05/24,8,0.333333333,480,Manhã,153,GENERAL CARNEIRO,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
22/05/24,10,0.416666667,600,Manhã,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/05/24,9,0.375,540,Manhã,381,MAIRIPORA,SP,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
23/05/24,7,0.291666667,420,Manhã,116,VITORIA DA CONQUISTA,BA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/05/24,3,0.125,180,Noite,381,CAMANDUCAIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/05/24,3,0.125,180,Noite,381,EXTREMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/05/24,15,0.625,900,Tarde,381,OLIVEIRA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
23/05/24,19,0.791666667,1140,Noite,116,LEOPOLDINA,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
23/05/24,22,0.916666667,1320,Noite,232,CARUARU,PE,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
23/05/24,3,0.125,180,Noite,116,JUQUITIBA,SP,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
24/05/24,21,0.875,1260,Noite,153,CANAPOLIS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
24/05/24,14,0.583333333,840,Tarde,116,TEOFILO OTONI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
24/05/24,21,0.875,1260,Noite,365,MONTE ALEGRE DE MINAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
25/05/24,17,0.708333333,1020,Tarde,381,CARMOPOLIS DE MINAS,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
25/05/24,1,0.041666667,60,Noite,251,CACHOEIRA DE PAJEU,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
26/05/24,10,0.416666667,600,Manhã,101,PEDRO CANARIO,ES,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
26/05/24,4,0.166666667,240,Noite,251,FRANCISCO SA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
26/05/24,22,0.916666667,1320,Noite,050,ARAGUARI,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/05/24,19,0.791666667,1140,Noite,101,RIO REAL,BA,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
27/05/24,0,0,0,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
27/05/24,0,0,0,Noite,101,MAMANGUAPE,PB,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/05/24,21,0.875,1260,Noite,277,SANTA TEREZINHA DE ITAIPU,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
27/05/24,21,0.875,1260,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
27/05/24,5,0.208333333,300,Noite,101,CAMPOS DOS GOYTACAZES,RJ,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
28/05/24,12,0.5,720,Tarde,101,JUNQUEIRO,AL,Nordeste,Furto,de Carga de Bebidas,Bebidas,1,,,
28/05/24,19,0.791666667,1140,Noite,101,SAO SEBASTIAO,AL,Nordeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
28/05/24,5,0.208333333,300,Noite,116,SANTA TERESINHA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/05/24,4,0.166666667,240,Noite,381,PERDOES,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/05/24,13,0.541666667,780,Tarde,040,SETE LAGOAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/05/24,4,0.166666667,240,Noite,153,MONTE ALEGRE DE MINAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
28/05/24,23,0.958333333,1380,Noite,116,CAJATI,SP,Sudeste,Furto,De Carga dos Correios,Correios,1,,,
29/05/24,22,0.916666667,1320,Noite,101,ESPLANADA,BA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
29/05/24,1,0.041666667,60,Noite,381,ESTIVA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/05/24,1,0.041666667,60,Noite,381,ANTONIO DIAS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
29/05/24,21,0.875,1260,Noite,381,NOVA ERA,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
29/05/24,1,0.041666667,60,Noite,381,CAMANDUCAIA,MG,Sudeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
29/05/24,16,0.666666667,960,Tarde,116,JUQUITIBA,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
29/05/24,20,0.833333333,1200,Noite,116,CAJATI,SP,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
29/05/24,0,0,0,Noite,381,BRAGANCA PAULISTA,SP,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
30/05/24,12,0.5,720,Tarde,101,RIO REAL,BA,Nordeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
30/05/24,1,0.041666667,60,Noite,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
30/05/24,19,0.791666667,1140,Noite,381,JOAO MONLEVADE,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
30/05/24,21,0.875,1260,Noite,376,GUARATUBA,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
30/05/24,16,0.666666667,960,Tarde,116,CAJATI,SP,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
31/05/24,9,0.375,540,Manhã,251,SALINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
31/05/24,3,0.125,180,Noite,153,CANAPOLIS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
31/05/24,9,0.375,540,Manhã,376,GUARATUBA,PR,Sul,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
01/06/24,6,0.25,360,Manhã,116,VITORIA DA CONQUISTA,BA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
01/06/24,7,0.291666667,420,Manhã,040,BELO HORIZONTE,MG,Sudeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
01/06/24,10,0.416666667,600,Manhã,116,CAJATI,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
02/06/24,11,0.458333333,660,Manhã,116,VITORIA DA CONQUISTA,BA,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
02/06/24,19,0.791666667,1140,Noite,116,CATUJI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
02/06/24,10,0.416666667,600,Manhã,365,JOAO PINHEIRO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
02/06/24,13,0.541666667,780,Tarde,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,de Carga de Bebidas,Bebidas,1,,,
03/06/24,20,0.833333333,1200,Noite,116,JUQUITIBA,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/06/24,4,0.166666667,240,Noite,040,CONTAGEM,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/06/24,3,0.125,180,Noite,040,ESMERALDAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/06/24,8,0.333333333,480,Manhã,116,LEOPOLDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
04/06/24,1,0.041666667,60,Noite,316,ELESBAO VELOSO,PI,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/06/24,1,0.041666667,60,Noite,116,BARRA DO TURVO,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/06/24,4,0.166666667,240,Noite,101,GUARAPARI,ES,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/06/24,5,0.208333333,300,Noite,101,VIANA,ES,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
05/06/24,14,0.583333333,840,Tarde,101,ICONHA,ES,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
05/06/24,15,0.625,900,Tarde,116,LEOPOLDINA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
06/06/24,7,0.291666667,420,Manhã,364,JANGADA,MT,Centro-Oeste,Furto,Saque de Carga,Saque de Carga,1,,,
06/06/24,23,0.958333333,1380,Noite,364,VARZEA GRANDE,MT,Centro-Oeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/06/24,23,0.958333333,1380,Noite,364,JUSCIMEIRA,MT,Centro-Oeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
06/06/24,2,0.083333333,120,Noite,232,VITORIA DE SANTO ANTAO,PE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
06/06/24,20,0.833333333,1200,Noite,369,CAMBE,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
06/06/24,0,0,0,Noite,369,MAMBORE,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
07/06/24,3,0.125,180,Noite,381,CAMANDUCAIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/06/24,6,0.25,360,Manhã,381,POUSO ALEGRE,MG,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
07/06/24,15,0.625,900,Tarde,364,PORTO VELHO,RO,Norte,Furto,de Carga de Bebidas,Bebidas,1,,,
08/06/24,16,0.666666667,960,Tarde,040,NOVA LIMA,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
08/06/24,16,0.666666667,960,Tarde,163,DIAMANTINO,MT,Centro-Oeste,Furto,de Carga de Bebidas,Bebidas,1,,,
08/06/24,5,0.208333333,300,Noite,277,NOVA LARANJEIRAS,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
08/06/24,19,0.791666667,1140,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
08/06/24,19,0.791666667,1140,Noite,116,CAJATI,SP,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
09/06/24,23,0.958333333,1380,Noite,381,CAMANDUCAIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/06/24,23,0.958333333,1380,Noite,381,CAMBUI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/06/24,13,0.541666667,780,Tarde,251,CURRAL DE DENTRO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/06/24,16,0.666666667,960,Tarde,251,SALINAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
11/06/24,2,0.083333333,120,Noite,101,TEOLANDIA,BA,Nordeste,Roubo,Saque de Carga,Saque de Carga,1,,,
11/06/24,9,0.375,540,Manhã,101,URUCUCA,BA,Nordeste,Roubo,Saque de Carga,Saque de Carga,1,,,
11/06/24,1,0.041666667,60,Noite,010,PORTO FRANCO,MA,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
11/06/24,0,0,0,Noite,040,BARBACENA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/06/24,7,0.291666667,420,Manhã,262,NOVA SERRANA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
11/06/24,0,0,0,Noite,040,BARBACENA,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
11/06/24,2,0.083333333,120,Noite,381,CAMANDUCAIA,MG,Sudeste,Roubo,De Carga de Combustíveis,Combustíveis,1,,,
11/06/24,23,0.958333333,1380,Noite,277,PARANAGUA,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/06/24,4,0.166666667,240,Noite,376,IMBAU,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/06/24,21,0.875,1260,Noite,116,CAJATI,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
11/06/24,6,0.25,360,Manhã,116,CACAPAVA,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/06/24,3,0.125,180,Noite,262,CAMPO FLORIDO,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
12/06/24,1,0.041666667,60,Noite,040,CAPIM BRANCO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/06/24,1,0.041666667,60,Noite,251,GRAO MOGOL,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/06/24,2,0.083333333,120,Noite,381,NOVA ERA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/06/24,22,0.916666667,1320,Noite,381,EXTREMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/06/24,1,0.041666667,60,Noite,381,SANTO ANTONIO DO AMPARO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/06/24,2,0.083333333,120,Noite,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
13/06/24,1,0.041666667,60,Noite,153,CANAPOLIS,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
13/06/24,21,0.875,1260,Noite,101,AGUA PRETA,PE,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
13/06/24,22,0.916666667,1320,Noite,153,AGUA DOCE,SC,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
13/06/24,8,0.333333333,480,Manhã,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/06/24,23,0.958333333,1380,Noite,116,GUARAREMA,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/06/24,3,0.125,180,Noite,153,CANAPOLIS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/06/24,0,0,0,Noite,428,PETROLINA,PE,Nordeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
14/06/24,23,0.958333333,1380,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/06/24,13,0.541666667,780,Tarde,101,SAO MIGUEL DOS CAMPOS,AL,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/06/24,6,0.25,360,Manhã,070,CACERES,MT,Centro-Oeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/06/24,7,0.291666667,420,Manhã,116,ANTONINA,PR,Sul,Furto,de Carga de Bebidas,Bebidas,1,,,
16/06/24,18,0.75,1080,Noite,116,CAMPANARIO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/06/24,8,0.333333333,480,Manhã,267,NOVA ALVORADA DO SUL,MS,Centro-Oeste,Furto,de Carga em Armazenamento ou Depósito,Armazenamento ou Depósito,1,,,
16/06/24,3,0.125,180,Noite,116,SAO JOSE DOS PINHAIS,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
17/06/24,10,0.416666667,600,Manhã,101,JUNQUEIRO,AL,Nordeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
17/06/24,9,0.375,540,Manhã,101,RIO REAL,BA,Nordeste,Roubo,Saque de Carga,Saque de Carga,1,,,
17/06/24,14,0.583333333,840,Tarde,116,MORADA NOVA,CE,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
17/06/24,1,0.041666667,60,Noite,101,GUARAPARI,ES,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/06/24,14,0.583333333,840,Tarde,153,CAMPO FLORIDO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
